00084230	_derivationally_related_form	00612160	0.9477681517601013
01583656	_derivationally_related_form	01149480	0.9371113181114197
01739814	_derivationally_related_form	00916464	0.908946692943573
10301261	_derivationally_related_form	06000644	0.9061425924301147
01588493	_verb_group	00508032	0.903395414352417
00612160	_derivationally_related_form	02760116	0.7837162017822266
01149480	_derivationally_related_form	01583656	0.7804940342903137
15046900	_derivationally_related_form	00445169	0.7630279660224915
14480772	_derivationally_related_form	00445169	0.7630279660224915
13860793	_derivationally_related_form	00445169	0.7630279660224915
13491060	_derivationally_related_form	00445169	0.7630279660224915
05085572	_derivationally_related_form	00444519	0.7630279660224915
02700104	_verb_group	02657219	0.7622146606445312
02657219	_verb_group	02700104	0.7622146606445312
02389346	_verb_group	02389592	0.7622146606445312
01583656	_verb_group	01583494	0.7622146606445312
01582645	_verb_group	01690294	0.7622146606445312
01582645	_verb_group	01643464	0.7622146606445312
01293389	_verb_group	01292885	0.7622146606445312
01224744	_verb_group	00597385	0.7622146606445312
00597385	_verb_group	01224744	0.7622146606445312
00456596	_verb_group	00456740	0.7622146606445312
00245457	_verb_group	00231557	0.7622146606445312
00047945	_verb_group	00046534	0.7346961498260498
13792692	_derivationally_related_form	01492052	0.7290195226669312
13085864	_derivationally_related_form	01741446	0.7290195226669312
10689564	_derivationally_related_form	01666717	0.7290195226669312
10078806	_derivationally_related_form	01739814	0.7290195226669312
09779790	_derivationally_related_form	01739814	0.7290195226669312
08438067	_derivationally_related_form	01739814	0.7290195226669312
07705711	_derivationally_related_form	01739814	0.7290195226669312
04613158	_derivationally_related_form	01492052	0.7290195226669312
03322099	_derivationally_related_form	01739814	0.7290195226669312
03146846	_derivationally_related_form	01741446	0.7290195226669312
02760116	_derivationally_related_form	00612160	0.7290195226669312
01780941	_derivationally_related_form	01222666	0.7290195226669312
01779165	_derivationally_related_form	01222666	0.7290195226669312
00915722	_derivationally_related_form	01741446	0.7290195226669312
00149084	_derivationally_related_form	00083334	0.7290195226669312
00234725	_hypernym	00508032	0.7260316014289856
00044149	_hypernym	00046534	0.7260316014289856
03051540	_derivationally_related_form	00052043	0.7149085998535156
03051540	_derivationally_related_form	00047745	0.7149085998535156
13454318	_derivationally_related_form	01742726	0.7115990519523621
10155849	_derivationally_related_form	01666894	0.7115990519523621
09779790	_derivationally_related_form	01742726	0.7115990519523621
09260907	_derivationally_related_form	01740608	0.7115990519523621
07006712	_derivationally_related_form	01711445	0.7115990519523621
06893885	_derivationally_related_form	01719302	0.7115990519523621
06893885	_derivationally_related_form	01711445	0.7115990519523621
05844105	_derivationally_related_form	01666894	0.7115990519523621
04296562	_derivationally_related_form	01711445	0.7115990519523621
03237639	_derivationally_related_form	00082714	0.7115990519523621
02661252	_derivationally_related_form	06022291	0.7115990519523621
01742726	_derivationally_related_form	00915722	0.7115990519523621
01169194	_derivationally_related_form	00671351	0.7115990519523621
00918820	_derivationally_related_form	01740608	0.7115990519523621
00915722	_derivationally_related_form	01742726	0.7115990519523621
00696882	_derivationally_related_form	00082714	0.7115990519523621
00521562	_derivationally_related_form	01711445	0.7115990519523621
00233335	_derivationally_related_form	03669886	0.7115990519523621
00083809	_derivationally_related_form	00671351	0.7115990519523621
03385557	_derivationally_related_form	01606205	0.7080479264259338
03051540	_derivationally_related_form	00052374	0.7080479264259338
03051540	_derivationally_related_form	00050652	0.7080479264259338
03051540	_derivationally_related_form	00047945	0.7080479264259338
02700104	_derivationally_related_form	04713332	0.7005386352539062
02700104	_derivationally_related_form	04713118	0.7005386352539062
02657219	_derivationally_related_form	04713428	0.7005386352539062
02657219	_derivationally_related_form	03728811	0.7005386352539062
01588493	_derivationally_related_form	07270179	0.7005386352539062
01582645	_derivationally_related_form	06799897	0.7005386352539062
01582645	_derivationally_related_form	03173524	0.7005386352539062
01582645	_derivationally_related_form	00938419	0.7005386352539062
00597385	_derivationally_related_form	10280130	0.7005386352539062
00597385	_derivationally_related_form	05641959	0.7005386352539062
01293389	_derivationally_related_form	07988857	0.6976215839385986
00245457	_derivationally_related_form	09779790	0.6976215839385986
02700104	_derivationally_related_form	13969243	0.6934804320335388
02700104	_derivationally_related_form	00552841	0.6934804320335388
02389346	_derivationally_related_form	00145218	0.6934804320335388
01588493	_derivationally_related_form	07202579	0.6934804320335388
01582645	_derivationally_related_form	04463273	0.6934804320335388
01582645	_derivationally_related_form	03234306	0.6934804320335388
01582645	_derivationally_related_form	00263813	0.6934804320335388
01224744	_derivationally_related_form	10378412	0.6934804320335388
01224744	_derivationally_related_form	03096960	0.6934804320335388
01224744	_derivationally_related_form	00830448	0.6934804320335388
01224744	_derivationally_related_form	00409211	0.6934804320335388
01293389	_derivationally_related_form	10299875	0.6905252933502197
00456596	_derivationally_related_form	05696020	0.6905252933502197
00046534	_derivationally_related_form	02728440	0.6817116737365723
00508032	_derivationally_related_form	06798750	0.6744160056114197
00046534	_derivationally_related_form	00828237	0.6744160056114197
01588493	_hypernym	00508032	0.6487627625465393
00047945	_hypernym	00046534	0.6487627625465393
00044797	_hypernym	00046534	0.6487627625465393
02416278	_derivationally_related_form	09935434	0.619958758354187
02416278	_derivationally_related_form	01205156	0.619958758354187
02416278	_derivationally_related_form	00411384	0.619958758354187
01690294	_derivationally_related_form	10029068	0.619958758354187
01690294	_derivationally_related_form	07003119	0.619958758354187
01643464	_derivationally_related_form	10029068	0.619958758354187
01643464	_derivationally_related_form	07003119	0.619958758354187
00921738	_derivationally_related_form	03722007	0.619958758354187
00651991	_derivationally_related_form	07366289	0.619958758354187
00651991	_derivationally_related_form	07270179	0.619958758354187
00047945	_derivationally_related_form	03051540	0.619958758354187
00047945	_derivationally_related_form	02728440	0.619958758354187
02502536	_derivationally_related_form	13321495	0.6166865229606628
01684337	_derivationally_related_form	10566072	0.6166865229606628
01684337	_derivationally_related_form	04157320	0.6166865229606628
01640550	_derivationally_related_form	03178782	0.6166865229606628
00429060	_derivationally_related_form	00353782	0.6166865229606628
00429060	_derivationally_related_form	00351638	0.6166865229606628
02416278	_derivationally_related_form	00619972	0.6120592355728149
02416278	_derivationally_related_form	01202904	0.6120533347129822
01877204	_derivationally_related_form	07346057	0.6120533347129822
01876907	_derivationally_related_form	07337390	0.6120533347129822
01876907	_derivationally_related_form	00348571	0.6120533347129822
01876907	_derivationally_related_form	00327824	0.6120533347129822
01690294	_derivationally_related_form	03234306	0.6120533347129822
00921738	_derivationally_related_form	06798750	0.6120533347129822
00921738	_derivationally_related_form	03721797	0.6120533347129822
00651991	_derivationally_related_form	05748285	0.6120533347129822
00443384	_derivationally_related_form	14110411	0.6120533347129822
00443116	_derivationally_related_form	14110411	0.6120533347129822
00443116	_derivationally_related_form	13491060	0.6120533347129822
00047945	_derivationally_related_form	00828237	0.6120533347129822
01740608	_derivationally_related_form	00918820	0.6098507642745972
01128071	_derivationally_related_form	04051825	0.6098507642745972
02095311	_derivationally_related_form	04777098	0.6090244650840759
01922763	_derivationally_related_form	07515560	0.6090244650840759
01612053	_derivationally_related_form	02542795	0.6090244650840759
01531375	_derivationally_related_form	05117660	0.6090244650840759
01474513	_derivationally_related_form	02443049	0.6090244650840759
01410363	_derivationally_related_form	04750764	0.6090244650840759
01410363	_derivationally_related_form	04750164	0.6090244650840759
00764902	_derivationally_related_form	13971561	0.6090244650840759
00764902	_derivationally_related_form	07151122	0.6090244650840759
00764902	_derivationally_related_form	01205827	0.6090244650840759
00696518	_derivationally_related_form	02542280	0.6090244650840759
00619972	_derivationally_related_form	04906026	0.6090244650840759
00508192	_derivationally_related_form	04714440	0.6090244650840759
14405931	_derivationally_related_form	01785748	0.6090174317359924
13987423	_derivationally_related_form	01148283	0.6090174317359924
07537259	_derivationally_related_form	01785748	0.6090174317359924
02502536	_derivationally_related_form	00320852	0.6087557673454285
01640550	_derivationally_related_form	09972157	0.6087557673454285
01640550	_derivationally_related_form	00928077	0.6087557673454285
01069190	_derivationally_related_form	00145218	0.6087557673454285
02451113	_derivationally_related_form	04905188	0.6010377407073975
02064745	_derivationally_related_form	04748836	0.6010377407073975
01785748	_derivationally_related_form	07537259	0.6010377407073975
01612053	_derivationally_related_form	04906273	0.6010377407073975
01612053	_derivationally_related_form	01167146	0.6010377407073975
01410363	_derivationally_related_form	04748836	0.6010377407073975
01410363	_derivationally_related_form	02666239	0.6010377407073975
01366718	_derivationally_related_form	07527352	0.6010377407073975
01149494	_derivationally_related_form	13988663	0.6010377407073975
01149494	_derivationally_related_form	07532440	0.6010377407073975
01148283	_derivationally_related_form	13987423	0.6010377407073975
00909363	_derivationally_related_form	07532440	0.6010377407073975
00619972	_derivationally_related_form	02416278	0.6010377407073975
00364479	_derivationally_related_form	07537068	0.6010377407073975
02204692	_derivationally_related_form	10388924	0.600114643573761
02203362	_derivationally_related_form	13244109	0.600114643573761
01629000	_derivationally_related_form	00914632	0.600114643573761
01583494	_derivationally_related_form	01149480	0.600114643573761
01551871	_derivationally_related_form	10566072	0.600114643573761
01551871	_derivationally_related_form	04157320	0.600114643573761
01465365	_derivationally_related_form	13743605	0.600114643573761
01292885	_derivationally_related_form	13743605	0.600114643573761
01292885	_derivationally_related_form	07976936	0.600114643573761
01292885	_derivationally_related_form	04613158	0.600114643573761
00043683	_derivationally_related_form	02728440	0.600114643573761
10033082	_derivationally_related_form	00046534	0.5985342860221863
07270179	_derivationally_related_form	00508032	0.5985342860221863
06798750	_derivationally_related_form	00508032	0.5985342860221863
03722007	_derivationally_related_form	00508032	0.5985342860221863
02728440	_derivationally_related_form	00046534	0.5985342860221863
00828237	_derivationally_related_form	00046534	0.5985342860221863
15224293	_derivationally_related_form	00235368	0.5967826843261719
15224293	_derivationally_related_form	00233335	0.5967826843261719
14413644	_derivationally_related_form	02513460	0.5967826843261719
14405931	_derivationally_related_form	01781983	0.5967826843261719
13999663	_derivationally_related_form	01301410	0.5967826843261719
13998781	_derivationally_related_form	01301410	0.5967826843261719
13970764	_derivationally_related_form	00294884	0.5967826843261719
13969243	_derivationally_related_form	02700104	0.5967826843261719
13905792	_derivationally_related_form	01276361	0.5967826843261719
13903387	_derivationally_related_form	02710673	0.5967826843261719
13903079	_derivationally_related_form	02710673	0.5967826843261719
13743605	_derivationally_related_form	01465365	0.5967826843261719
13743605	_derivationally_related_form	01292885	0.5967826843261719
13559782	_derivationally_related_form	00119524	0.5967826843261719
13491060	_derivationally_related_form	00527572	0.5967826843261719
13491060	_derivationally_related_form	00442669	0.5967826843261719
13489037	_derivationally_related_form	00245457	0.5967826843261719
13489037	_derivationally_related_form	00231557	0.5967826843261719
13470491	_derivationally_related_form	00431826	0.5967826843261719
13457378	_derivationally_related_form	00431826	0.5967826843261719
13457378	_derivationally_related_form	00151689	0.5967826843261719
13451508	_derivationally_related_form	00442669	0.5967826843261719
10689564	_derivationally_related_form	04160372	0.5967826843261719
10678662	_derivationally_related_form	14442530	0.5967826843261719
10678472	_derivationally_related_form	00462092	0.5967826843261719
10676877	_derivationally_related_form	02443049	0.5967826843261719
10668450	_derivationally_related_form	00462092	0.5967826843261719
10640620	_derivationally_related_form	01428853	0.5967826843261719
10584318	_derivationally_related_form	01329239	0.5967826843261719
10525134	_derivationally_related_form	01819554	0.5967826843261719
10525134	_derivationally_related_form	00233335	0.5967826843261719
10470460	_derivationally_related_form	01203715	0.5967826843261719
10470460	_derivationally_related_form	01150559	0.5967826843261719
10402417	_derivationally_related_form	06526291	0.5967826843261719
10388732	_derivationally_related_form	02443049	0.5967826843261719
10299875	_derivationally_related_form	01293389	0.5967826843261719
10280130	_derivationally_related_form	00597634	0.5967826843261719
10280130	_derivationally_related_form	00597385	0.5967826843261719
10155849	_derivationally_related_form	05750163	0.5967826843261719
10155849	_derivationally_related_form	04928903	0.5967826843261719
10080337	_derivationally_related_form	01340439	0.5967826843261719
10078806	_derivationally_related_form	10079210	0.5967826843261719
10012815	_derivationally_related_form	00650016	0.5967826843261719
09956578	_derivationally_related_form	00462092	0.5967826843261719
09953178	_derivationally_related_form	02553697	0.5967826843261719
09952163	_derivationally_related_form	01647867	0.5967826843261719
09952163	_derivationally_related_form	01093587	0.5967826843261719
09935434	_derivationally_related_form	06526291	0.5967826843261719
09931640	_derivationally_related_form	02443049	0.5967826843261719
09803429	_derivationally_related_form	00760956	0.5967826843261719
09802641	_derivationally_related_form	02272549	0.5967826843261719
09779790	_derivationally_related_form	00916464	0.5967826843261719
09779790	_derivationally_related_form	00245457	0.5967826843261719
09624559	_derivationally_related_form	00760956	0.5967826843261719
09476521	_derivationally_related_form	00290740	0.5967826843261719
09442838	_derivationally_related_form	00709625	0.5967826843261719
08612786	_derivationally_related_form	01689379	0.5967826843261719
08612786	_derivationally_related_form	01582645	0.5967826843261719
08612786	_derivationally_related_form	01276361	0.5967826843261719
08565701	_derivationally_related_form	02710673	0.5967826843261719
08512736	_derivationally_related_form	02710673	0.5967826843261719
08512259	_derivationally_related_form	02710673	0.5967826843261719
08060694	_derivationally_related_form	09935434	0.5967826843261719
07988857	_derivationally_related_form	01293389	0.5967826843261719
07988857	_derivationally_related_form	01292885	0.5967826843261719
07985223	_derivationally_related_form	01465365	0.5967826843261719
07985223	_derivationally_related_form	01292885	0.5967826843261719
07976936	_derivationally_related_form	01428853	0.5967826843261719
07976936	_derivationally_related_form	01292885	0.5967826843261719
07520612	_derivationally_related_form	01782218	0.5967826843261719
07520612	_derivationally_related_form	01781983	0.5967826843261719
07520612	_derivationally_related_form	01780941	0.5967826843261719
07423001	_derivationally_related_form	00431826	0.5967826843261719
07369604	_derivationally_related_form	02702830	0.5967826843261719
07369604	_derivationally_related_form	00482893	0.5967826843261719
07369604	_derivationally_related_form	00456740	0.5967826843261719
07355887	_derivationally_related_form	00152887	0.5967826843261719
07355887	_derivationally_related_form	00151689	0.5967826843261719
07273136	_derivationally_related_form	01588493	0.5967826843261719
07270179	_derivationally_related_form	01588493	0.5967826843261719
07254057	_derivationally_related_form	01819554	0.5967826843261719
07254057	_derivationally_related_form	01781180	0.5967826843261719
07202579	_derivationally_related_form	01588493	0.5967826843261719
07177437	_derivationally_related_form	00482893	0.5967826843261719
07150850	_derivationally_related_form	00760956	0.5967826843261719
07150644	_derivationally_related_form	00760956	0.5967826843261719
07066659	_derivationally_related_form	10155849	0.5967826843261719
06817782	_derivationally_related_form	01004062	0.5967826843261719
06799897	_derivationally_related_form	01582645	0.5967826843261719
06799897	_derivationally_related_form	01276361	0.5967826843261719
06791372	_derivationally_related_form	00922438	0.5967826843261719
06773976	_derivationally_related_form	01647867	0.5967826843261719
06526291	_derivationally_related_form	09935434	0.5967826843261719
05981230	_derivationally_related_form	01150559	0.5967826843261719
05938795	_derivationally_related_form	01743784	0.5967826843261719
05937112	_derivationally_related_form	01743784	0.5967826843261719
05890249	_derivationally_related_form	01743784	0.5967826843261719
05846355	_derivationally_related_form	00235368	0.5967826843261719
05755486	_derivationally_related_form	00482893	0.5967826843261719
05750163	_derivationally_related_form	10155849	0.5967826843261719
05728678	_derivationally_related_form	00709625	0.5967826843261719
05696020	_derivationally_related_form	00456740	0.5967826843261719
05696020	_derivationally_related_form	00456596	0.5967826843261719
05641959	_derivationally_related_form	00597634	0.5967826843261719
05641959	_derivationally_related_form	00597385	0.5967826843261719
05256862	_derivationally_related_form	10155849	0.5967826843261719
05162455	_derivationally_related_form	00235368	0.5967826843261719
05162455	_derivationally_related_form	00233335	0.5967826843261719
05161614	_derivationally_related_form	02513460	0.5967826843261719
05111835	_derivationally_related_form	00432683	0.5967826843261719
05109808	_derivationally_related_form	00151689	0.5967826843261719
05075602	_derivationally_related_form	02333689	0.5967826843261719
04928903	_derivationally_related_form	10155849	0.5967826843261719
04906273	_derivationally_related_form	02542795	0.5967826843261719
04777098	_derivationally_related_form	01340439	0.5967826843261719
04748836	_derivationally_related_form	00119524	0.5967826843261719
04713428	_derivationally_related_form	02657219	0.5967826843261719
04713332	_derivationally_related_form	02700104	0.5967826843261719
04713118	_derivationally_related_form	02700104	0.5967826843261719
04681387	_derivationally_related_form	01004062	0.5967826843261719
04641153	_derivationally_related_form	02542280	0.5967826843261719
04630689	_derivationally_related_form	00859153	0.5967826843261719
04463273	_derivationally_related_form	01582645	0.5967826843261719
04433185	_derivationally_related_form	01285440	0.5967826843261719
04321238	_derivationally_related_form	01329239	0.5967826843261719
04181228	_derivationally_related_form	00236289	0.5967826843261719
04181228	_derivationally_related_form	00233335	0.5967826843261719
04179385	_derivationally_related_form	01329239	0.5967826843261719
04157320	_derivationally_related_form	01551871	0.5967826843261719
04033995	_derivationally_related_form	01667449	0.5967826843261719
04033995	_derivationally_related_form	00082308	0.5967826843261719
03932203	_derivationally_related_form	01656788	0.5967826843261719
03932203	_derivationally_related_form	01590171	0.5967826843261719
03932203	_derivationally_related_form	00261705	0.5967826843261719
03777283	_derivationally_related_form	01743784	0.5967826843261719
03728811	_derivationally_related_form	01292885	0.5967826843261719
03722007	_derivationally_related_form	01004062	0.5967826843261719
03673971	_derivationally_related_form	01285440	0.5967826843261719
03669886	_derivationally_related_form	00233335	0.5967826843261719
03600977	_derivationally_related_form	02660147	0.5967826843261719
03533486	_derivationally_related_form	01656788	0.5967826843261719
03525252	_derivationally_related_form	01301410	0.5967826843261719
03420559	_derivationally_related_form	02023992	0.5967826843261719
03420559	_derivationally_related_form	01155421	0.5967826843261719
03386011	_derivationally_related_form	01155421	0.5967826843261719
03354613	_derivationally_related_form	01340439	0.5967826843261719
03330947	_derivationally_related_form	01288052	0.5967826843261719
03257586	_derivationally_related_form	01735308	0.5967826843261719
03257343	_derivationally_related_form	01735308	0.5967826843261719
03234306	_derivationally_related_form	01582645	0.5967826843261719
03173524	_derivationally_related_form	01689379	0.5967826843261719
03173524	_derivationally_related_form	01582645	0.5967826843261719
03128583	_derivationally_related_form	03051540	0.5967826843261719
03104594	_derivationally_related_form	01742886	0.5967826843261719
03096960	_derivationally_related_form	01224744	0.5967826843261719
03075768	_derivationally_related_form	00082308	0.5967826843261719
02887741	_derivationally_related_form	01428853	0.5967826843261719
02868326	_derivationally_related_form	05749619	0.5967826843261719
02812482	_derivationally_related_form	08552138	0.5967826843261719
02806907	_derivationally_related_form	06806469	0.5967826843261719
02710673	_derivationally_related_form	08565701	0.5967826843261719
02710673	_derivationally_related_form	08512736	0.5967826843261719
02710673	_derivationally_related_form	08512259	0.5967826843261719
02695895	_derivationally_related_form	08677628	0.5967826843261719
02695895	_derivationally_related_form	05075602	0.5967826843261719
02661252	_derivationally_related_form	11415084	0.5967826843261719
02661252	_derivationally_related_form	10419047	0.5967826843261719
02661252	_derivationally_related_form	07366289	0.5967826843261719
02661252	_derivationally_related_form	00737399	0.5967826843261719
02660147	_derivationally_related_form	03600977	0.5967826843261719
02622234	_derivationally_related_form	03674440	0.5967826843261719
02579447	_derivationally_related_form	10419047	0.5967826843261719
02542280	_derivationally_related_form	04641153	0.5967826843261719
02539359	_derivationally_related_form	00047745	0.5967826843261719
02539334	_derivationally_related_form	14442530	0.5967826843261719
02539334	_derivationally_related_form	01128655	0.5967826843261719
02513460	_derivationally_related_form	14413644	0.5967826843261719
02512150	_derivationally_related_form	08688247	0.5967826843261719
02512150	_derivationally_related_form	08552138	0.5967826843261719
02510337	_derivationally_related_form	05641959	0.5967826843261719
02510337	_derivationally_related_form	05117660	0.5967826843261719
02506361	_derivationally_related_form	07520612	0.5967826843261719
02501278	_derivationally_related_form	01187810	0.5967826843261719
02496816	_derivationally_related_form	13996300	0.5967826843261719
02470175	_derivationally_related_form	09816771	0.5967826843261719
02458103	_derivationally_related_form	00040962	0.5967826843261719
02441022	_derivationally_related_form	09941964	0.5967826843261719
02441022	_derivationally_related_form	09941571	0.5967826843261719
02441022	_derivationally_related_form	09780828	0.5967826843261719
02372326	_derivationally_related_form	00040152	0.5967826843261719
02371684	_derivationally_related_form	09935434	0.5967826843261719
02272549	_derivationally_related_form	00089027	0.5967826843261719
02272549	_derivationally_related_form	00088481	0.5967826843261719
02257370	_derivationally_related_form	00040152	0.5967826843261719
02023992	_derivationally_related_form	03420559	0.5967826843261719
02023992	_derivationally_related_form	03386011	0.5967826843261719
02003725	_derivationally_related_form	04639113	0.5967826843261719
02003725	_derivationally_related_form	00236592	0.5967826843261719
02003725	_derivationally_related_form	00233335	0.5967826843261719
01819554	_derivationally_related_form	07254057	0.5967826843261719
01815185	_derivationally_related_form	00354884	0.5967826843261719
01782218	_derivationally_related_form	07520612	0.5967826843261719
01781983	_derivationally_related_form	07520612	0.5967826843261719
01781180	_derivationally_related_form	07254057	0.5967826843261719
01781180	_derivationally_related_form	01222477	0.5967826843261719
01780941	_derivationally_related_form	07520612	0.5967826843261719
01765392	_derivationally_related_form	13971561	0.5967826843261719
01765392	_derivationally_related_form	09952163	0.5967826843261719
01765392	_derivationally_related_form	07515790	0.5967826843261719
01765392	_derivationally_related_form	01151407	0.5967826843261719
01765392	_derivationally_related_form	01151097	0.5967826843261719
01743784	_derivationally_related_form	05938795	0.5967826843261719
01740608	_derivationally_related_form	03146846	0.5967826843261719
01739814	_derivationally_related_form	09779790	0.5967826843261719
01739814	_derivationally_related_form	08438067	0.5967826843261719
01739814	_derivationally_related_form	07705711	0.5967826843261719
01739814	_derivationally_related_form	03322099	0.5967826843261719
01719302	_derivationally_related_form	06893885	0.5967826843261719
01711749	_derivationally_related_form	08677628	0.5967826843261719
01711749	_derivationally_related_form	08664443	0.5967826843261719
01711749	_derivationally_related_form	05075602	0.5967826843261719
01711749	_derivationally_related_form	01052853	0.5967826843261719
01711445	_derivationally_related_form	07006712	0.5967826843261719
01711445	_derivationally_related_form	06893885	0.5967826843261719
01711445	_derivationally_related_form	04296562	0.5967826843261719
01697406	_derivationally_related_form	00898804	0.5967826843261719
01697027	_derivationally_related_form	00898804	0.5967826843261719
01689379	_derivationally_related_form	08612786	0.5967826843261719
01689379	_derivationally_related_form	03173524	0.5967826843261719
01688771	_derivationally_related_form	00521562	0.5967826843261719
01687569	_derivationally_related_form	05750163	0.5967826843261719
01667449	_derivationally_related_form	04033995	0.5967826843261719
01667304	_derivationally_related_form	04033995	0.5967826843261719
01666894	_derivationally_related_form	10155849	0.5967826843261719
01666327	_derivationally_related_form	10584318	0.5967826843261719
01662771	_derivationally_related_form	03779621	0.5967826843261719
01662771	_derivationally_related_form	02979662	0.5967826843261719
01662771	_derivationally_related_form	00909899	0.5967826843261719
01660640	_derivationally_related_form	09303008	0.5967826843261719
01660386	_derivationally_related_form	09326662	0.5967826843261719
01647867	_derivationally_related_form	09952163	0.5967826843261719
01647867	_derivationally_related_form	06773976	0.5967826843261719
01606205	_derivationally_related_form	03385557	0.5967826843261719
